time,yo,
133.729,401,
133.736,395,
133.743,386,
133.75,403,
133.757,395,
133.765,397,
133.772,392,
133.779,394,
133.786,395,
133.793,396,
133.8,387,
133.807,389,
133.815,393,
133.822,386,
133.829,392,
133.836,387,
133.843,383,
133.85,393,
133.857,384,
133.865,386,
133.872,390,
133.879,381,
133.886,381,
133.893,384,
133.9,383,
133.907,386,
133.915,389,
133.922,383,
133.929,389,
133.936,387,
133.943,380,
133.95,390,
133.957,391,
133.965,382,
133.972,383,
133.979,378,
133.986,374,
133.993,376,
134,375,
134.007,376,
134.015,379,
134.022,368,
134.029,379,
134.036,396,
134.043,433,
134.05,475,
134.057,474,
134.065,434,
134.072,394,
134.079,361,
134.086,359,
134.093,368,
134.1,362,
134.107,366,
134.115,365,
134.122,366,
134.129,372,
134.136,365,
134.143,370,
134.15,365,
134.157,371,
134.165,377,
134.172,369,
134.179,374,
134.186,371,
134.193,373,
134.2,370,
134.207,376,
134.215,376,
134.222,380,
134.229,375,
134.236,379,
134.243,379,
134.25,381,
134.257,379,
134.265,389,
134.272,384,
134.279,381,
134.286,387,
134.293,388,
134.3,384,
134.307,385,
134.315,385,
134.322,388,
134.329,388,
134.336,374,
134.343,376,
134.35,378,
134.357,373,
134.365,369,
134.372,371,
134.379,369,
134.386,368,
134.393,371,
134.4,367,
134.407,376,
134.415,368,
134.422,374,
134.429,369,
134.436,369,
134.443,368,
134.45,375,
134.457,371,
134.465,371,
134.472,372,
134.479,369,
134.486,369,
134.493,376,
134.5,368,
134.507,375,
134.515,371,
134.522,369,
134.529,374,
134.536,371,
134.543,364,
134.55,374,
134.557,363,
134.565,371,
134.572,368,
134.579,370,
134.586,370,
134.593,373,
134.6,369,
134.607,375,
134.615,368,
134.622,371,
134.629,375,
134.636,372,
134.643,362,
134.65,372,
134.657,369,
134.665,379,
134.672,371,
134.679,373,
134.686,377,
134.693,369,
134.7,369,
134.707,368,
134.715,366,
134.722,373,
134.729,369,
134.736,363,
134.743,371,
134.75,384,
134.757,425,
134.765,465,
134.772,470,
134.779,425,
134.786,395,
134.793,355,
134.8,357,
134.807,362,
134.815,363,
134.822,356,
134.829,366,
134.836,359,
134.843,365,
134.85,367,
134.857,362,
134.865,369,
134.872,363,
134.879,365,
134.886,371,
134.893,369,
134.9,365,
134.907,370,
134.915,371,
134.922,370,
134.929,375,
134.936,370,
134.943,378,
134.95,380,
134.957,377,
134.965,373,
134.972,379,
134.979,379,
134.986,380,
134.993,380,
135,380,
135.007,388,
135.015,384,
135.022,385,
135.029,388,
135.036,383,
135.043,386,
135.05,384,
135.057,378,
135.065,373,
135.072,376,
135.079,366,
135.086,369,
135.093,369,
135.1,363,
135.107,367,
135.115,368,
135.122,366,
135.129,369,
135.136,372,
135.143,367,
135.15,375,
135.157,373,
135.165,366,
135.172,369,
135.179,372,
135.186,371,
135.193,368,
135.2,374,
135.207,370,
135.215,372,
135.222,370,
135.229,372,
135.236,366,
135.243,372,
135.25,366,
135.257,370,
135.265,372,
135.272,367,
135.279,374,
135.286,372,
135.293,363,
135.3,369,
135.307,373,
135.315,368,
135.322,374,
135.329,372,
135.336,377,
135.343,384,
135.35,377,
135.357,370,
135.365,381,
135.372,371,
135.379,373,
135.386,377,
135.393,363,
135.4,372,
135.408,370,
135.415,370,
135.422,369,
135.429,366,
135.436,365,
135.443,379,
135.45,411,
135.457,441,
135.465,473,
135.472,431,
135.479,401,
135.486,366,
135.493,357,
135.5,363,
135.507,369,
135.515,360,
135.522,362,
135.529,362,
135.536,361,
135.543,368,
135.55,364,
135.557,364,
135.565,365,
135.572,364,
135.579,368,
135.586,372,
135.593,370,
135.6,369,
135.607,374,
135.615,371,
135.622,371,
135.629,378,
135.636,373,
135.643,368,
135.65,378,
135.657,374,
135.665,381,
135.672,379,
135.679,376,
135.686,385,
135.693,377,
135.7,389,
135.707,384,
135.715,380,
135.722,383,
135.729,390,
135.736,379,
135.743,379,
135.75,370,
135.757,378,
135.765,372,
135.772,369,
135.779,368,
135.786,367,
135.793,367,
135.8,372,
135.807,364,
135.815,374,
135.822,368,
135.829,369,
135.836,371,
135.843,369,
135.85,371,
135.857,372,
135.865,372,
135.872,371,
135.879,377,
135.886,366,
135.893,372,
135.9,367,
135.907,372,
135.915,372,
135.922,371,
135.929,368,
135.936,372,
135.943,372,
135.95,373,
135.957,371,
135.965,372,
135.972,367,
135.979,376,
135.986,375,
135.993,369,
136,374,
136.007,376,
136.015,371,
136.022,382,
136.029,369,
136.036,373,
136.043,373,
136.05,375,
136.057,374,
136.065,378,
136.072,370,
136.079,373,
136.086,368,
136.093,363,
136.1,375,
136.107,368,
136.115,362,
136.122,376,
136.129,402,
136.136,437,
136.143,478,
136.15,453,
136.157,401,
136.165,370,
136.172,356,
136.179,355,
136.186,363,
136.193,360,
136.2,365,
136.207,372,
136.215,361,
136.222,365,
136.229,367,
136.236,368,
136.243,373,
136.25,364,
136.257,368,
136.265,373,
136.272,364,
136.279,372,
136.286,374,
136.293,368,
136.3,373,
136.307,372,
136.315,378,
136.322,380,
136.329,378,
136.336,378,
136.343,373,
136.35,377,
136.357,389,
136.365,384,
136.372,384,
136.379,387,
136.386,381,
136.393,385,
136.4,385,
136.407,387,
136.415,383,
136.422,381,
136.429,373,
136.436,380,
136.443,372,
136.45,376,
136.457,370,
136.465,364,
136.472,368,
136.479,371,
136.486,369,
136.493,364,
136.5,374,
136.507,363,
136.515,370,
136.522,373,
136.529,369,
136.536,368,
136.543,374,
136.55,361,
136.557,378,
136.565,369,
136.572,363,
136.579,373,
136.586,369,
136.593,370,
136.6,376,
136.607,368,
136.615,364,
136.622,368,
136.629,367,
136.636,376,
136.643,379,
136.65,370,
136.657,374,
136.665,372,
136.672,368,
136.679,369,
136.686,375,
136.693,372,
136.7,372,
136.707,373,
136.715,369,
136.722,381,
136.729,372,
136.736,375,
136.743,383,
136.75,373,
136.757,373,
136.765,378,
136.772,369,
136.779,368,
136.786,370,
136.793,367,
136.8,374,
136.807,361,
136.815,376,
136.822,379,
136.829,413,
136.836,444,
136.843,472,
136.85,437,
136.857,365,
136.865,361,
136.872,364,
136.879,365,
136.886,361,
136.893,358,
136.9,363,
136.907,367,
136.915,361,
136.922,367,
136.929,370,
136.936,372,
136.943,367,
136.95,363,
136.957,367,
136.965,369,
136.972,366,
136.979,375,
136.986,371,
136.993,374,
137,377,
137.007,370,
137.015,383,
137.022,376,
137.029,374,
137.036,378,
137.043,373,
137.05,378,
137.057,385,
137.065,378,
137.072,386,
137.079,377,
137.086,386,
137.093,379,
137.1,389,
137.107,383,
137.115,379,
137.122,382,
137.129,376,
137.136,369,
137.143,378,
137.15,373,
137.157,374,
137.165,371,
137.172,368,
137.179,374,
137.186,371,
137.193,368,
137.2,372,
137.207,374,
137.215,367,
137.222,371,
137.229,373,
137.236,376,
137.243,371,
137.25,369,
137.257,372,
137.265,374,
137.272,367,
137.279,376,
137.286,377,
137.293,373,
137.3,378,
137.307,371,
137.315,376,
137.322,372,
137.329,373,
137.336,368,
137.343,375,
137.35,364,
137.357,373,
137.365,373,
137.372,363,
137.379,370,
137.386,373,
137.393,365,
137.4,373,
137.407,375,
137.415,374,
137.422,376,
137.429,374,
137.436,379,
137.443,372,
137.45,377,
137.457,379,
137.465,367,
137.472,378,
137.479,380,
137.486,367,
137.493,372,
137.5,373,
137.507,360,
137.515,372,
137.522,364,
137.529,365,
137.536,381,
137.543,407,
137.55,439,
137.557,480,
137.565,455,
137.572,416,
137.579,367,
137.586,361,
137.593,364,
137.6,365,
137.607,361,
137.615,365,
137.622,364,
137.629,364,
137.636,365,
137.643,364,
137.65,324,
137.657,232,
137.665,187,
137.672,185,
137.679,221,
137.686,237,
137.693,259,
137.7,272,
137.707,281,
137.715,289,
137.722,292,
137.729,302,
137.736,316,
137.743,305,
137.75,320,
137.757,327,
137.765,328,
137.772,334,
137.779,340,
137.786,340,
137.793,345,
137.8,753,
137.807,1015,
137.815,851,
137.822,770,
137.829,705,
137.836,671,
137.843,632,
137.85,605,
137.857,584,
137.865,561,
137.872,542,
137.879,533,
137.886,517,
137.893,503,
137.9,499,
137.907,488,
137.915,473,
137.922,465,
137.929,470,
137.936,465,
137.943,453,
137.95,453,
137.957,449,
137.965,440,
137.972,448,
137.979,438,
137.986,435,
137.993,437,
138,433,
138.007,431,
138.015,428,
138.022,424,
138.029,420,
138.036,427,
138.043,418,
138.05,420,
138.057,414,
138.065,408,
138.072,414,
138.079,413,
138.086,411,
138.093,406,
138.1,409,
138.107,408,
138.115,414,
138.122,413,
138.129,398,
138.136,415,
138.143,406,
138.15,407,
138.157,410,
138.165,398,
138.172,411,
138.179,399,
138.186,403,
138.193,406,
138.2,388,
138.207,395,
138.215,400,
138.222,393,
138.229,396,
138.236,396,
138.243,391,
138.25,404,
138.257,441,
138.265,466,
138.272,507,
138.279,474,
138.286,420,
138.293,388,
138.3,388,
138.307,378,
138.315,381,
138.322,384,
138.329,380,
138.336,390,
138.343,381,
138.35,381,
138.357,386,
138.365,385,
138.372,386,
138.379,390,
138.386,386,
138.393,388,
138.4,395,
138.407,379,
138.415,394,
138.422,390,
138.429,385,
138.436,390,
138.443,390,
138.45,399,
138.457,388,
138.465,399,
138.472,398,
138.479,396,
138.486,392,
138.493,400,
138.5,399,
138.507,403,
138.515,400,
138.522,396,
138.529,399,
138.536,405,
138.543,392,
138.55,397,
138.557,391,
138.565,389,
138.572,384,
138.579,384,
138.586,384,
138.593,384,
138.6,378,
138.607,391,
138.615,384,
138.622,378,
138.629,384,
138.636,385,
138.643,379,
138.65,390,
138.657,385,
138.665,381,
138.672,384,
138.679,379,
138.686,380,
138.693,390,
138.7,382,
138.707,386,
138.715,392,
138.722,380,
138.729,382,
138.736,385,
138.743,377,
138.75,384,
138.757,384,
138.765,377,
138.772,384,
138.779,382,
138.786,384,
138.793,383,
138.8,385,
138.807,383,
138.815,386,
138.822,384,
138.829,388,
138.836,386,
138.843,387,
138.85,391,
138.857,386,
138.865,384,
138.872,388,
138.879,391,
138.886,384,
138.893,384,
138.9,377,
138.907,376,
138.915,382,
138.922,377,
138.929,377,
138.936,374,
138.943,416,
138.95,451,
138.957,480,
138.965,466,
138.972,407,
138.979,373,
138.986,370,
138.993,376,
139,365,
139.007,374,
139.015,371,
139.022,373,
139.029,375,
139.036,377,
139.043,375,
139.05,381,
139.057,375,
139.065,377,
139.072,390,
139.079,374,
139.086,379,
139.093,386,
139.1,376,
139.107,392,
139.115,385,
139.122,378,
139.129,384,
139.136,387,
139.143,382,
139.15,390,
139.157,382,
139.165,389,
139.172,393,
139.179,391,
139.186,390,
139.193,395,
139.2,390,
139.207,394,
139.215,396,
139.222,387,
139.229,393,
139.236,396,
139.243,384,
139.25,396,
139.257,384,
139.265,380,
139.272,383,
139.279,373,
139.286,376,
139.293,381,
139.3,377,
139.307,382,
139.315,384,
139.322,376,
139.329,381,
139.336,379,
139.343,378,
139.35,379,
139.357,381,
139.365,378,
139.372,379,
139.379,379,
139.386,381,
139.393,381,
139.4,376,
139.407,377,
139.415,384,
139.422,377,
139.429,379,
139.436,382,
139.443,370,
139.45,381,
139.457,384,
139.465,375,
139.472,381,
139.479,379,
139.486,385,
139.493,281,
139.5,188,
139.507,133,
139.515,112,
139.522,93,
139.529,80,
139.536,82,
139.543,78,
139.55,76,
139.557,74,
139.565,104,
139.572,132,
139.579,146,
139.586,177,
139.593,191,
139.6,201,
139.607,216,
139.615,808,
139.622,1071,
139.629,1153,
139.636,1190,
139.643,1185,
139.65,1160,
139.657,1133,
139.665,1141,
139.672,1145,
139.679,1139,
139.686,1134,
139.693,969,
139.7,492,
139.707,296,
139.715,186,
139.722,119,
139.729,76,
139.736,55,
139.743,36,
139.75,43,
139.757,40,
139.765,103,
139.772,78,
139.779,53,
139.786,36,
139.793,43,
139.8,36,
139.807,45,
139.815,49,
139.822,51,
139.829,61,
139.836,62,
139.843,70,
139.85,78,
139.857,74,
139.865,81,
139.872,91,
139.879,90,
139.886,92,
139.893,102,
139.9,109,
139.907,112,
139.915,111,
139.922,112,
139.929,112,
139.936,110,
139.943,109,
139.95,113,
139.957,111,
139.965,115,
139.972,113,
139.979,116,
139.986,121,
139.993,123,
140,125,
140.007,128,
140.015,136,
140.022,129,
140.029,136,
140.036,138,
140.043,140,
140.05,139,
140.057,145,
140.065,145,
140.072,145,
140.079,149,
140.086,156,
140.093,146,
140.1,150,
140.107,153,
140.115,155,
140.122,152,
140.129,153,
140.136,155,
140.143,159,
140.15,152,
140.157,155,
140.165,166,
140.172,160,
140.179,165,
140.186,167,
140.193,167,
140.2,167,
140.207,168,
140.215,169,
140.222,165,
140.229,168,
140.236,172,
140.243,166,
140.25,165,
140.257,168,
140.265,170,
140.272,168,
140.279,160,
140.286,172,
140.293,195,
140.3,230,
140.307,272,
140.315,269,
140.322,226,
140.329,186,
140.336,164,
140.343,163,
140.35,166,
140.357,164,
140.365,170,
140.372,172,
140.379,172,
140.386,171,
140.393,169,
140.4,174,
140.407,176,
140.415,181,
140.422,177,
140.429,180,
140.436,175,
140.443,182,
140.45,184,
140.457,176,
140.465,188,
140.472,188,
140.479,188,
140.486,184,
140.493,184,
140.5,189,
140.507,189,
140.515,191,
140.522,193,
140.529,191,
140.536,197,
140.543,207,
140.55,200,
140.557,197,
140.565,203,
140.572,204,
140.579,198,
140.586,203,
140.593,195,
140.6,192,
140.607,198,
140.615,186,
140.622,183,
140.629,185,
140.636,185,
140.643,188,
140.65,183,
140.657,190,
140.665,192,
140.672,191,
140.679,192,
140.686,194,
140.693,192,
140.7,196,
140.707,192,
140.715,194,
140.722,198,
140.729,196,
140.736,186,
140.743,195,
140.75,194,
140.757,189,
140.765,198,
140.772,1902,
140.779,1920,
140.786,1922,
140.793,1922,
140.8,1922,
140.807,1922,
140.815,1923,
140.822,1923,
140.829,1923,
140.836,1923,
140.843,1923,
140.85,1923,
140.857,1924,
140.865,1923,
140.872,1923,
140.879,1923,
140.886,1923,
140.893,1923,
140.9,1923,
140.907,1924,
140.915,1924,
140.922,1924,
140.929,1924,
140.936,1925,
140.943,1924,
140.95,1924,
140.957,1924,
140.965,1924,
140.972,1924,
140.979,1924,
140.986,1924,
140.993,1924,
141,1924,
141.007,1924,
141.015,1924,
141.022,1924,
141.029,1924,
141.036,1924,
141.043,1924,
141.05,1924,
141.057,1924,
141.065,1924,
141.072,1924,
141.079,1925,
141.086,1924,
141.093,1925,
141.1,1924,
141.107,1924,
141.115,1924,
141.122,1925,
141.129,1925,
141.136,1924,
141.143,1924,
141.15,1924,
141.157,1924,
141.165,1924,
141.172,1924,
141.179,1924,
141.186,1925,
141.193,1924,
141.2,1924,
141.207,1925,
141.215,1924,
141.222,1924,
141.229,1924,
141.236,1925,
141.243,1924,
141.25,1924,
141.257,1924,
141.265,1924,
141.272,1924,
141.279,1925,
141.286,1925,
141.293,1924,
141.3,1924,
141.307,1925,
141.315,1924,
141.322,1925,
141.329,1925,
141.336,1924,
141.343,1924,
141.35,1924,
141.357,1925,
141.365,1924,
141.372,1924,
141.379,1924,
141.386,1925,
141.393,1924,
141.4,1925,
141.407,1925,
141.415,1924,
141.422,1925,
141.429,1924,
141.436,1924,
141.443,1924,
141.45,1925,
141.457,1925,
141.465,1924,
141.472,1925,
141.479,1924,
141.486,1925,
141.493,1924,
141.5,1924,
141.507,1925,
141.515,1924,
141.522,1924,
141.529,1925,
141.536,1924,
141.543,1924,
141.55,1925,
141.557,1925,
141.565,1924,
141.572,1925,
141.579,1925,
141.586,1925,
141.593,1924,
141.6,1925,
141.607,1925,
141.615,1925,
141.622,1925,
141.629,1924,
141.636,1925,
141.643,1924,
141.65,1925,
141.657,1924,
141.665,1924,
141.672,1924,
141.679,1924,
141.686,1925,
141.693,1925,
141.7,1924,
141.707,1924,
141.715,1925,
141.722,1926,
141.729,1924,
141.736,1924,
141.743,1925,
141.75,1925,
141.757,1925,
141.765,1925,
141.772,1925,
141.779,1924,
141.786,1925,
141.793,1924,
141.8,1925,
141.807,1924,
141.815,1925,
141.822,1925,
141.829,1924,
141.836,1925,
141.843,1925,
141.85,1925,
141.857,1925,
141.865,1925,
141.872,1925,
141.879,1924,
141.886,1925,
141.893,1925,
141.9,1925,
141.907,1925,
141.915,1925,
141.922,1925,
141.929,1925,
141.936,1925,
141.943,1925,
141.95,1925,
141.957,1924,
141.965,1924,
141.972,1924,
141.979,1924,
141.986,1924,
141.993,1925,
142,1924,
142.007,1924,
142.015,1925,
142.022,1924,
142.029,1925,
142.036,1924,
142.043,1924,
142.05,1924,
142.057,1925,
142.065,1924,
142.072,1925,
142.079,1924,
142.086,1925,
142.093,1924,
142.1,1925,
142.107,1925,
142.115,1925,
142.122,1924,
142.129,1925,
142.136,1925,
142.143,1924,
142.15,1924,
142.158,1924,
142.165,1925,
142.172,1924,
142.179,1924,
142.186,1924,
142.193,1925,
142.2,1925,
142.207,1924,
142.215,1925,
142.222,1925,
142.229,1925,
142.236,1924,
142.243,1925,
142.25,1924,
142.257,1925,
142.265,1925,
142.272,1924,
142.279,1925,
142.286,1924,
142.293,1924,
142.3,1924,
142.307,1924,
142.315,1925,
142.322,1925,
142.329,1924,
142.336,1924,
142.343,1924,
142.35,1925,
142.357,1924,
142.365,1925,
142.372,1925,
142.379,1925,
142.386,1925,
142.393,1925,
142.4,1925,
142.407,1924,
142.415,1925,
142.422,1924,
142.429,1925,
142.436,1925,
142.443,1924,
142.45,1924,
142.457,1925,
142.465,1925,
142.472,1925,
142.479,1925,
142.486,1924,
142.493,1924,
142.5,1925,
142.507,1924,
142.515,1925,
142.522,1924,
142.529,1924,
